[dotenv@17.2.3] injecting env (18) from .env.local -- tip: ⚙️  load multiple .env files with { path: ['.env.local', '.env'] }
   Syncing bit.ly/6573471... ✅ 0 clicks, 0 countries
   Syncing bit.ly/4lhxRl4... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/45piXEK... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/nometapopup... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/3T1lDkx... ✅ 0 clicks, 0 countries
   Syncing bit.ly/4l0Midc... ✅ 0 clicks, 0 countries
   Syncing bit.ly/LUPETTO_TEST_SLIDESHOW... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/4ksel5k... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/45QbqPo... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/4mLXgVw... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/euroaquatics... ✅ 1 clicks, 1 countries
   Syncing fanselfie.me/3SAEEdq... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/EHF_FINAL4_2025_GS_Slideshow... ✅ 1 clicks, 1 countries
   Syncing fanselfie.me/43Slh4T... ✅ 0 clicks, 0 countries
   Syncing fanselfie.me/EHF_FINAL4W_2025_GS_Slideshow... ✅ 0 clicks, 0 countries
   Syncing bit.ly/43EKnVG... ✅ 0 clicks, 0 countries
   Syncing bit.ly/MTK_Ujpest_20250526... ✅ 0 clicks, 0 countries
   Syncing bit.ly/435O4Uc... ✅ 0 clicks, 0 countries
